,Year,Datetime,Home Team Name,Away Team Name,Home Team Continent,Away Team Continent,Home_GDP,Home_POP,Home_INC,Away_GDP,Away_POP,Away_INC,Home_RK,Away_RK,Home_Rating,Away_Rating,Home_AverageRank,Away_AverageRank,Home_AverageRating,Away_AverageRating,Home_YearRank,Away_YearRank,Home_YearRating,Away_YearRating,Home_MatchesTotal,Away_MatchesTotal,Home_MathcesHome,Away_MathcesHome,Home_MatchesAway,Away_MatchesAway,Home_MatchesNeutral,Away_MatchesNeutral,Home_MatchesWins,Away_MatchesWins,Home_MatchesLosses,Away_MatchesLosses,Home_MatchesDraws,Away_MatchesDraws,Home_GoalsFor,Away_GoalsFor,Home_GoalsAgainst,Away_GoalsAgainst,Home_FIFA_RK,Away_FIFA_RK,Home_FIFA_PTS,Away_FIFA_PTS,Home Team Goals,Away Team Goals
267,2010,2010-06-19 13:30:00,Netherlands,Japan,Europe,Asia,871518638049.218,16530388.0,42746.2213604124,5289493117993.89,128047000.0,31115.5946485672,3.0,19.0,2032.0,1789.0,16.0,67.0,1826.0,1410.0,-1.0,5.0,4.0,14.0,700.0,599.0,335.0,222.0,284.0,157.0,81.0,220.0,346.0,269.0,199.0,204.0,155.0,126.0,1440.0,1020.0,941.0,766.0,4.0,45.0,1231.0,682.0,1.0,0.0
268,2010,2010-06-19 16:00:00,Ghana,Australia,Africa,Oceania,26048108185.0534,24170943.0,872.455494169011,928042998085.702,21691700.0,33354.0383384188,42.0,19.0,1688.0,1789.0,42.0,34.0,1656.0,1662.0,2.0,12.0,-5.0,32.0,565.0,446.0,195.0,207.0,228.0,162.0,142.0,77.0,280.0,229.0,149.0,125.0,136.0,92.0,939.0,944.0,601.0,507.0,32.0,20.0,800.0,886.0,1.0,1.0
269,2010,2010-06-19 20:30:00,Cameroon,Denmark,Africa,Europe,27932971683.4215,19789922.0,1142.38702540397,321241303699.006,5523095.0,47483.3181852215,25.0,16.0,1774.0,1810.0,51.0,20.0,1602.0,1795.0,9.0,1.0,27.0,-18.0,472.0,724.0,131.0,325.0,188.0,328.0,153.0,71.0,211.0,332.0,124.0,250.0,137.0,142.0,718.0,1352.0,530.0,1040.0,19.0,36.0,887.0,767.0,1.0,2.0
270,2010,2010-06-20 13:30:00,Slovak Republic,Paraguay,Europe,South America,89399303222.155,5386406.0,13229.6136572657,22355161514.3516,6163970.0,3051.50889585449,48.0,29.0,1664.0,1760.0,37.0,22.0,1681.0,1758.0,5.0,-18.0,34.0,-94.0,200.0,611.0,82.0,164.0,99.0,287.0,19.0,160.0,77.0,226.0,77.0,231.0,46.0,154.0,296.0,816.0,282.0,886.0,34.0,31.0,777.0,820.0,0.0,2.0
271,2010,2010-06-20 16:00:00,Italy,New Zealand,Europe,Oceania,2199928804118.63,59095365.0,30596.357694098,121373602348.679,4302600.0,22365.7944204156,6.0,83.0,1957.0,1527.0,8.0,61.0,1914.0,1503.0,-2.0,-3.0,-48.0,3.0,700.0,325.0,322.0,112.0,259.0,144.0,119.0,69.0,377.0,136.0,138.0,134.0,185.0,55.0,1232.0,598.0,703.0,515.0,5.0,78.0,1184.0,410.0,1.0,1.0
272,2010,2010-06-20 20:30:00,Brazil,Cote d'Ivoire,South America,Africa,1666996294372.87,193886505.0,7405.96730913939,33886814907.0346,20059147.0,1090.73065722881,1.0,28.0,2103.0,1762.0,4.0,45.0,1986.0,1634.0,2.0,12.0,86.0,51.0,854.0,475.0,305.0,177.0,282.0,178.0,267.0,120.0,533.0,232.0,142.0,123.0,179.0,120.0,1858.0,763.0,811.0,497.0,1.0,27.0,1611.0,856.0,3.0,1.0
273,2010,2010-06-21 13:30:00,Portugal,"Korea, Dem. People's Rep.",Europe,Asia,244667762835.543,10568247.0,18394.9404678342,,24428340.0,,12.0,73.0,1873.0,1555.0,21.0,51.0,1767.0,1624.0,6.0,5.0,52.0,30.0,490.0,284.0,232.0,39.0,197.0,95.0,61.0,150.0,223.0,126.0,154.0,78.0,113.0,80.0,788.0,474.0,611.0,278.0,3.0,105.0,1249.0,285.0,7.0,0.0
274,2010,2010-06-21 16:00:00,Chile,Switzerland,South America,Europe,171412642047.328,16886184.0,7708.5523530472,558199868578.256,7743831.0,56404.0600615897,11.0,18.0,1881.0,1793.0,30.0,28.0,1651.0,1665.0,9.0,3.0,81.0,0.0,642.0,712.0,253.0,346.0,241.0,319.0,148.0,47.0,230.0,232.0,273.0,329.0,139.0,151.0,897.0,1026.0,971.0,1289.0,18.0,24.0,888.0,866.0,1.0,0.0
275,2010,2010-06-21 20:30:00,Spain,Honduras,Europe,North America,1491472923706.64,46362946.0,26780.2765454654,14587496229.1811,8150780.0,1618.65574363803,2.0,36.0,2095.0,1747.0,8.0,62.0,1925.0,1484.0,-1.0,1.0,-5.0,22.0,570.0,440.0,266.0,153.0,225.0,140.0,79.0,147.0,319.0,190.0,113.0,138.0,138.0,112.0,1104.0,703.0,539.0,560.0,2.0,38.0,1565.0,734.0,2.0,0.0
276,2010,2010-06-22 16:00:00,Mexico,Uruguay,North America,South America,900045350649.351,112463886.0,6290.56687629964,31660911277.0294,3349676.0,8087.26243689333,8.0,15.0,1891.0,1813.0,21.0,13.0,1765.0,1873.0,6.0,0.0,57.0,-18.0,735.0,814.0,241.0,281.0,208.0,347.0,286.0,186.0,371.0,348.0,194.0,268.0,170.0,198.0,1353.0,1284.0,785.0,1042.0,17.0,16.0,895.0,899.0,0.0,1.0
277,2010,2010-06-22 16:00:00,France,South Africa,Europe,Africa,2700887366932.03,64707035.0,35069.9120603733,329753048857.052,50477013.0,5366.48585636737,8.0,84.0,1891.0,1521.0,18.0,24.0,1762.0,1744.0,0.0,-8.0,-2.0,-14.0,724.0,297.0,367.0,137.0,274.0,106.0,83.0,54.0,340.0,130.0,233.0,99.0,151.0,68.0,1282.0,405.0,1102.0,357.0,9.0,83.0,1044.0,392.0,1.0,2.0
278,2010,2010-06-22 20:30:00,Nigeria,"Korea, Rep.",Africa,Asia,295008767295.038,154324939.0,1577.63893496709,943941876218.743,49307835.0,15507.7946883084,32.0,32.0,1749.0,1749.0,40.0,36.0,1663.0,1673.0,4.0,6.0,8.0,26.0,507.0,821.0,181.0,258.0,212.0,200.0,114.0,363.0,233.0,450.0,133.0,163.0,141.0,208.0,758.0,1529.0,536.0,735.0,21.0,47.0,883.0,632.0,2.0,2.0
279,2010,2010-06-22 20:30:00,Greece,Argentina,Europe,South America,331308500253.274,11107017.0,24352.2951936464,332976484577.619,40482786.0,6849.05394686939,22.0,7.0,1783.0,1896.0,50.0,5.0,1531.0,1982.0,5.0,-1.0,10.0,-77.0,476.0,891.0,222.0,319.0,217.0,352.0,37.0,220.0,171.0,468.0,194.0,202.0,111.0,221.0,610.0,1670.0,720.0,972.0,13.0,7.0,964.0,1076.0,0.0,2.0
280,2010,2010-06-23 16:00:00,Slovenia,England,Europe,Europe,50567734885.9613,2039669.0,19459.7800908211,2425798410967.44,62276270.0,32521.4378788444,45.0,4.0,1675.0,1985.0,57.0,4.0,1604.0,1982.0,15.0,1.0,93.0,-2.0,159.0,955.0,67.0,413.0,72.0,457.0,20.0,85.0,53.0,553.0,64.0,185.0,42.0,217.0,192.0,2280.0,209.0,972.0,25.0,8.0,860.0,1068.0,0.0,1.0
281,2010,2010-06-23 16:00:00,United States,Algeria,North America,Africa,14478064934000.0,306771529.0,39084.9485509918,137211035770.034,35333882.0,2952.57241026197,17.0,63.0,1803.0,1584.0,43.0,49.0,1620.0,1634.0,2.0,33.0,-3.0,141.0,557.0,483.0,300.0,181.0,193.0,186.0,64.0,116.0,225.0,196.0,214.0,150.0,118.0,137.0,772.0,670.0,799.0,507.0,14.0,30.0,957.0,821.0,1.0,0.0
282,2010,2010-06-23 20:30:00,Ghana,Germany,Africa,Europe,26048108185.0534,24170943.0,872.455494169011,3411261212652.34,81902307.0,34662.1473094564,42.0,5.0,1688.0,1962.0,42.0,8.0,1656.0,1894.0,2.0,2.0,-5.0,-4.0,565.0,834.0,195.0,367.0,228.0,346.0,142.0,121.0,280.0,478.0,149.0,184.0,136.0,172.0,939.0,1856.0,601.0,1001.0,32.0,6.0,800.0,1082.0,0.0,1.0
283,2010,2010-06-23 20:30:00,Australia,Serbia,Oceania,Europe,928042998085.702,21691700.0,33354.0383384188,45162894380.9318,7320807.0,5069.82037234081,19.0,14.0,1789.0,1834.0,34.0,19.0,1662.0,1788.0,12.0,11.0,32.0,60.0,446.0,685.0,207.0,242.0,162.0,337.0,77.0,106.0,229.0,326.0,125.0,212.0,92.0,147.0,944.0,1359.0,507.0,979.0,20.0,15.0,886.0,947.0,2.0,1.0
284,2010,2010-06-24 16:00:00,Slovak Republic,Italy,Europe,Europe,89399303222.155,5386406.0,13229.6136572657,2199928804118.63,59095365.0,30596.357694098,48.0,6.0,1664.0,1957.0,37.0,8.0,1681.0,1914.0,5.0,-2.0,34.0,-48.0,200.0,700.0,82.0,322.0,99.0,259.0,19.0,119.0,77.0,377.0,77.0,138.0,46.0,185.0,296.0,1232.0,282.0,703.0,34.0,5.0,777.0,1184.0,3.0,2.0
285,2010,2010-06-24 16:00:00,Paraguay,New Zealand,South America,Oceania,22355161514.3516,6163970.0,3051.50889585449,121373602348.679,4302600.0,22365.7944204156,29.0,83.0,1760.0,1527.0,22.0,61.0,1758.0,1503.0,-18.0,-3.0,-94.0,3.0,611.0,325.0,164.0,112.0,287.0,144.0,160.0,69.0,226.0,136.0,231.0,134.0,154.0,55.0,816.0,598.0,886.0,515.0,31.0,78.0,820.0,410.0,0.0,0.0
286,2010,2010-06-24 20:30:00,Denmark,Japan,Europe,Asia,321241303699.006,5523095.0,47483.3181852215,5289493117993.89,128047000.0,31115.5946485672,16.0,19.0,1810.0,1789.0,20.0,67.0,1795.0,1410.0,1.0,5.0,-18.0,14.0,724.0,599.0,325.0,222.0,328.0,157.0,71.0,220.0,332.0,269.0,250.0,204.0,142.0,126.0,1352.0,1020.0,1040.0,766.0,36.0,45.0,767.0,682.0,1.0,3.0
287,2010,2010-06-24 20:30:00,Cameroon,Netherlands,Africa,Europe,27932971683.4215,19789922.0,1142.38702540397,871518638049.218,16530388.0,42746.2213604124,25.0,3.0,1774.0,2032.0,51.0,16.0,1602.0,1826.0,9.0,-1.0,27.0,4.0,472.0,700.0,131.0,335.0,188.0,284.0,153.0,81.0,211.0,346.0,124.0,199.0,137.0,155.0,718.0,1440.0,530.0,941.0,19.0,4.0,887.0,1231.0,1.0,2.0
288,2010,2010-06-25 16:00:00,Portugal,Brazil,Europe,South America,244667762835.543,10568247.0,18394.9404678342,1666996294372.87,193886505.0,7405.96730913939,12.0,1.0,1873.0,2103.0,21.0,4.0,1767.0,1986.0,6.0,2.0,52.0,86.0,490.0,854.0,232.0,305.0,197.0,282.0,61.0,267.0,223.0,533.0,154.0,142.0,113.0,179.0,788.0,1858.0,611.0,811.0,3.0,1.0,1249.0,1611.0,0.0,0.0
289,2010,2010-06-25 16:00:00,"Korea, Dem. People's Rep.",Cote d'Ivoire,Asia,Africa,,24428340.0,,33886814907.0346,20059147.0,1090.73065722881,73.0,28.0,1555.0,1762.0,51.0,45.0,1624.0,1634.0,5.0,12.0,30.0,51.0,284.0,475.0,39.0,177.0,95.0,178.0,150.0,120.0,126.0,232.0,78.0,123.0,80.0,120.0,474.0,763.0,278.0,497.0,105.0,27.0,285.0,856.0,0.0,3.0
290,2010,2010-06-25 20:30:00,Chile,Spain,South America,Europe,171412642047.328,16886184.0,7708.5523530472,1491472923706.64,46362946.0,26780.2765454654,11.0,2.0,1881.0,2095.0,30.0,8.0,1651.0,1925.0,9.0,-1.0,81.0,-5.0,642.0,570.0,253.0,266.0,241.0,225.0,148.0,79.0,230.0,319.0,273.0,113.0,139.0,138.0,897.0,1104.0,971.0,539.0,18.0,2.0,888.0,1565.0,1.0,2.0
291,2010,2010-06-25 20:30:00,Switzerland,Honduras,Europe,North America,558199868578.256,7743831.0,56404.0600615897,14587496229.1811,8150780.0,1618.65574363803,18.0,36.0,1793.0,1747.0,28.0,62.0,1665.0,1484.0,3.0,1.0,0.0,22.0,712.0,440.0,346.0,153.0,319.0,140.0,47.0,147.0,232.0,190.0,329.0,138.0,151.0,112.0,1026.0,703.0,1289.0,560.0,24.0,38.0,866.0,734.0,0.0,0.0
292,2010,2010-06-26 16:00:00,Uruguay,"Korea, Rep.",South America,Asia,31660911277.0294,3349676.0,8087.26243689333,943941876218.743,49307835.0,15507.7946883084,15.0,32.0,1813.0,1749.0,13.0,36.0,1873.0,1673.0,0.0,6.0,-18.0,26.0,814.0,821.0,281.0,258.0,347.0,200.0,186.0,363.0,348.0,450.0,268.0,163.0,198.0,208.0,1284.0,1529.0,1042.0,735.0,16.0,47.0,899.0,632.0,2.0,1.0
293,2010,2010-06-26 20:30:00,United States,Ghana,North America,Africa,14478064934000.0,306771529.0,39084.9485509918,26048108185.0534,24170943.0,872.455494169011,17.0,42.0,1803.0,1688.0,43.0,42.0,1620.0,1656.0,2.0,2.0,-3.0,-5.0,557.0,565.0,300.0,195.0,193.0,228.0,64.0,142.0,225.0,280.0,214.0,149.0,118.0,136.0,772.0,939.0,799.0,601.0,14.0,32.0,957.0,800.0,1.0,2.0
294,2010,2010-06-27 16:00:00,Germany,England,Europe,Europe,3411261212652.34,81902307.0,34662.1473094564,2425798410967.44,62276270.0,32521.4378788444,5.0,4.0,1962.0,1985.0,8.0,4.0,1894.0,1982.0,2.0,1.0,-4.0,-2.0,834.0,955.0,367.0,413.0,346.0,457.0,121.0,85.0,478.0,553.0,184.0,185.0,172.0,217.0,1856.0,2280.0,1001.0,972.0,6.0,8.0,1082.0,1068.0,4.0,1.0
295,2010,2010-06-27 20:30:00,Argentina,Mexico,South America,North America,332976484577.619,40482786.0,6849.05394686939,900045350649.351,112463886.0,6290.56687629964,7.0,8.0,1896.0,1891.0,5.0,21.0,1982.0,1765.0,-1.0,6.0,-77.0,57.0,891.0,735.0,319.0,241.0,352.0,208.0,220.0,286.0,468.0,371.0,202.0,194.0,221.0,170.0,1670.0,1353.0,972.0,785.0,7.0,17.0,1076.0,895.0,3.0,1.0
296,2010,2010-06-28 16:00:00,Netherlands,Slovak Republic,Europe,Europe,871518638049.218,16530388.0,42746.2213604124,89399303222.155,5386406.0,13229.6136572657,3.0,48.0,2032.0,1664.0,16.0,37.0,1826.0,1681.0,-1.0,5.0,4.0,34.0,700.0,200.0,335.0,82.0,284.0,99.0,81.0,19.0,346.0,77.0,199.0,77.0,155.0,46.0,1440.0,296.0,941.0,282.0,4.0,34.0,1231.0,777.0,2.0,1.0
297,2010,2010-06-28 20:30:00,Brazil,Chile,South America,South America,1666996294372.87,193886505.0,7405.96730913939,171412642047.328,16886184.0,7708.5523530472,1.0,11.0,2103.0,1881.0,4.0,30.0,1986.0,1651.0,2.0,9.0,86.0,81.0,854.0,642.0,305.0,253.0,282.0,241.0,267.0,148.0,533.0,230.0,142.0,273.0,179.0,139.0,1858.0,897.0,811.0,971.0,1.0,18.0,1611.0,888.0,3.0,0.0
298,2010,2010-06-29 16:00:00,Paraguay,Japan,South America,Asia,22355161514.3516,6163970.0,3051.50889585449,5289493117993.89,128047000.0,31115.5946485672,29.0,19.0,1760.0,1789.0,22.0,67.0,1758.0,1410.0,-18.0,5.0,-94.0,14.0,611.0,599.0,164.0,222.0,287.0,157.0,160.0,220.0,226.0,269.0,231.0,204.0,154.0,126.0,816.0,1020.0,886.0,766.0,31.0,45.0,820.0,682.0,0.0,0.0
299,2010,2010-06-29 20:30:00,Spain,Portugal,Europe,Europe,1491472923706.64,46362946.0,26780.2765454654,244667762835.543,10568247.0,18394.9404678342,2.0,12.0,2095.0,1873.0,8.0,21.0,1925.0,1767.0,-1.0,6.0,-5.0,52.0,570.0,490.0,266.0,232.0,225.0,197.0,79.0,61.0,319.0,223.0,113.0,154.0,138.0,113.0,1104.0,788.0,539.0,611.0,2.0,3.0,1565.0,1249.0,1.0,0.0
300,2010,2010-07-02 16:00:00,Netherlands,Brazil,Europe,South America,871518638049.218,16530388.0,42746.2213604124,1666996294372.87,193886505.0,7405.96730913939,3.0,1.0,2032.0,2103.0,16.0,4.0,1826.0,1986.0,-1.0,2.0,4.0,86.0,700.0,854.0,335.0,305.0,284.0,282.0,81.0,267.0,346.0,533.0,199.0,142.0,155.0,179.0,1440.0,1858.0,941.0,811.0,4.0,1.0,1231.0,1611.0,2.0,1.0
301,2010,2010-07-02 20:30:00,Uruguay,Ghana,South America,Africa,31660911277.0294,3349676.0,8087.26243689333,26048108185.0534,24170943.0,872.455494169011,15.0,42.0,1813.0,1688.0,13.0,42.0,1873.0,1656.0,0.0,2.0,-18.0,-5.0,814.0,565.0,281.0,195.0,347.0,228.0,186.0,142.0,348.0,280.0,268.0,149.0,198.0,136.0,1284.0,939.0,1042.0,601.0,16.0,32.0,899.0,800.0,1.0,1.0
302,2010,2010-07-03 16:00:00,Argentina,Germany,South America,Europe,332976484577.619,40482786.0,6849.05394686939,3411261212652.34,81902307.0,34662.1473094564,7.0,5.0,1896.0,1962.0,5.0,8.0,1982.0,1894.0,-1.0,2.0,-77.0,-4.0,891.0,834.0,319.0,367.0,352.0,346.0,220.0,121.0,468.0,478.0,202.0,184.0,221.0,172.0,1670.0,1856.0,972.0,1001.0,7.0,6.0,1076.0,1082.0,0.0,4.0
303,2010,2010-07-03 20:30:00,Paraguay,Spain,South America,Europe,22355161514.3516,6163970.0,3051.50889585449,1491472923706.64,46362946.0,26780.2765454654,29.0,2.0,1760.0,2095.0,22.0,8.0,1758.0,1925.0,-18.0,-1.0,-94.0,-5.0,611.0,570.0,164.0,266.0,287.0,225.0,160.0,79.0,226.0,319.0,231.0,113.0,154.0,138.0,816.0,1104.0,886.0,539.0,31.0,2.0,820.0,1565.0,0.0,1.0
304,2010,2010-07-06 20:30:00,Uruguay,Netherlands,South America,Europe,31660911277.0294,3349676.0,8087.26243689333,871518638049.218,16530388.0,42746.2213604124,15.0,3.0,1813.0,2032.0,13.0,16.0,1873.0,1826.0,0.0,-1.0,-18.0,4.0,814.0,700.0,281.0,335.0,347.0,284.0,186.0,81.0,348.0,346.0,268.0,199.0,198.0,155.0,1284.0,1440.0,1042.0,941.0,16.0,4.0,899.0,1231.0,2.0,3.0
305,2010,2010-07-07 20:30:00,Germany,Spain,Europe,Europe,3411261212652.34,81902307.0,34662.1473094564,1491472923706.64,46362946.0,26780.2765454654,5.0,2.0,1962.0,2095.0,8.0,8.0,1894.0,1925.0,2.0,-1.0,-4.0,-5.0,834.0,570.0,367.0,266.0,346.0,225.0,121.0,79.0,478.0,319.0,184.0,113.0,172.0,138.0,1856.0,1104.0,1001.0,539.0,6.0,2.0,1082.0,1565.0,0.0,1.0
306,2010,2010-07-10 20:30:00,Uruguay,Germany,South America,Europe,31660911277.0294,3349676.0,8087.26243689333,3411261212652.34,81902307.0,34662.1473094564,15.0,5.0,1813.0,1962.0,13.0,8.0,1873.0,1894.0,0.0,2.0,-18.0,-4.0,814.0,834.0,281.0,367.0,347.0,346.0,186.0,121.0,348.0,478.0,268.0,184.0,198.0,172.0,1284.0,1856.0,1042.0,1001.0,16.0,6.0,899.0,1082.0,2.0,3.0
307,2010,2010-07-11 20:30:00,Netherlands,Spain,Europe,Europe,871518638049.218,16530388.0,42746.2213604124,1491472923706.64,46362946.0,26780.2765454654,3.0,2.0,2032.0,2095.0,16.0,8.0,1826.0,1925.0,-1.0,-1.0,4.0,-5.0,700.0,570.0,335.0,266.0,284.0,225.0,81.0,79.0,346.0,319.0,199.0,113.0,155.0,138.0,1440.0,1104.0,941.0,539.0,4.0,2.0,1231.0,1565.0,0.0,1.0
308,2014,2014-06-12 17:00:00,Brazil,Croatia,South America,Europe,2472819362216.69,201035904.0,10617.9076372047,58889082315.336,4255689.0,11304.3843686905,1.0,21.0,2132.0,1806.0,4.0,12.0,1990.0,1880.0,1.0,-7.0,72.0,-74.0,914.0,251.0,320.0,104.0,298.0,111.0,296.0,36.0,573.0,131.0,151.0,50.0,190.0,70.0,1992.0,433.0,854.0,250.0,3.0,18.0,1242.0,903.0,3.0,1.0
309,2014,2014-06-13 13:00:00,Mexico,Cameroon,North America,Africa,1274443084716.57,118827158.0,8274.30935730167,33728622819.0912,22077300.0,1193.17298621703,22.0,58.0,1797.0,1594.0,20.0,51.0,1769.0,1604.0,-15.0,4.0,-119.0,9.0,809.0,517.0,259.0,140.0,222.0,208.0,328.0,169.0,411.0,227.0,212.0,139.0,186.0,151.0,1479.0,772.0,850.0,578.0,20.0,56.0,882.0,558.0,1.0,0.0
310,2014,2014-06-13 16:00:00,Spain,Netherlands,Europe,Europe,1355142585077.65,46620045.0,24338.7439815234,877172824534.512,16804432.0,43470.7067201964,2.0,5.0,2104.0,2004.0,7.0,16.0,1934.0,1834.0,-1.0,0.0,-46.0,7.0,632.0,753.0,279.0,357.0,248.0,303.0,105.0,93.0,366.0,381.0,120.0,207.0,146.0,165.0,1244.0,1568.0,582.0,987.0,1.0,15.0,1485.0,981.0,1.0,5.0
311,2014,2014-06-13 18:00:00,Chile,Australia,South America,Oceania,277239461340.404,17571511.0,12395.9715270702,1576335282651.07,23128129.0,53834.8070093482,10.0,31.0,1914.0,1729.0,29.0,34.0,1660.0,1667.0,11.0,-6.0,112.0,-45.0,700.0,501.0,272.0,221.0,261.0,184.0,167.0,96.0,261.0,258.0,290.0,139.0,149.0,104.0,993.0,1043.0,1035.0,570.0,14.0,62.0,1026.0,526.0,3.0,1.0
312,2014,2014-06-14 13:00:00,Colombia,Greece,South America,Europe,382116126448.554,46495492.0,6474.40789632844,238907690051.13,10965211.0,17852.5340627713,6.0,16.0,1933.0,1841.0,54.0,49.0,1564.0,1541.0,5.0,3.0,32.0,16.0,502.0,523.0,154.0,239.0,183.0,235.0,165.0,49.0,189.0,196.0,178.0,202.0,135.0,125.0,616.0,665.0,622.0,759.0,8.0,12.0,1137.0,1064.0,3.0,0.0
313,2014,2014-06-14 16:00:00,Uruguay,Costa Rica,South America,North America,57531233350.9101,3389436.0,13746.9358671583,50949672205.9168,4742111.0,9778.64952006204,9.0,29.0,1919.0,1735.0,12.0,35.0,1874.0,1689.0,6.0,16.0,63.0,67.0,870.0,613.0,294.0,215.0,373.0,219.0,203.0,179.0,376.0,289.0,281.0,183.0,213.0,141.0,1391.0,1138.0,1107.0,702.0,7.0,28.0,1147.0,762.0,1.0,3.0
314,2014,2014-06-14 18:00:00,England,Italy,Europe,Europe,2803291406029.93,64128273.0,36220.9675524544,2141924094298.56,60233948.0,28975.2166379131,6.0,11.0,1933.0,1907.0,4.0,8.0,1981.0,1913.0,0.0,-3.0,-19.0,-4.0,1001.0,755.0,436.0,338.0,471.0,275.0,94.0,142.0,579.0,398.0,191.0,150.0,231.0,207.0,2368.0,1313.0,1014.0,764.0,10.0,9.0,1090.0,1104.0,1.0,2.0
315,2014,2014-06-14 22:00:00,Cote d'Ivoire,Japan,Africa,Asia,42760237561.4396,22087506.0,1279.13308288586,5212328181166.18,127445000.0,31910.7927582701,24.0,25.0,1779.0,1764.0,43.0,65.0,1644.0,1426.0,-7.0,-5.0,-59.0,-55.0,533.0,664.0,185.0,252.0,194.0,172.0,154.0,240.0,269.0,302.0,132.0,221.0,132.0,141.0,871.0,1124.0,547.0,833.0,23.0,46.0,809.0,626.0,2.0,1.0
316,2014,2014-06-15 13:00:00,Switzerland,Ecuador,Europe,South America,712748124222.61,8089346.0,70273.6079683752,95129659000.0,15707473.0,4842.57121124455,14.0,17.0,1852.0,1837.0,28.0,70.0,1669.0,1475.0,4.0,-1.0,21.0,-13.0,751.0,462.0,364.0,149.0,337.0,166.0,50.0,147.0,250.0,131.0,338.0,213.0,163.0,118.0,1078.0,536.0,1326.0,759.0,6.0,26.0,1149.0,791.0,2.0,1.0
317,2014,2014-06-15 16:00:00,France,Honduras,Europe,North America,2811876903329.03,65998685.0,35808.9386301244,18499710127.8385,8798524.0,1825.74795717934,12.0,43.0,1881.0,1685.0,17.0,61.0,1765.0,1492.0,0.0,-2.0,-8.0,3.0,776.0,507.0,391.0,167.0,296.0,160.0,89.0,180.0,365.0,212.0,247.0,163.0,164.0,132.0,1353.0,780.0,1144.0,641.0,17.0,33.0,913.0,731.0,3.0,0.0
318,2014,2014-06-15 19:00:00,Argentina,Bosnia and Herzegovina,South America,Europe,552025140252.246,42202935.0,10851.0717236419,18172335776.3301,3542598.0,4322.44739998905,4.0,23.0,2020.0,1783.0,5.0,57.0,1981.0,1606.0,0.0,7.0,6.0,37.0,949.0,159.0,342.0,65.0,375.0,79.0,232.0,15.0,504.0,61.0,210.0,64.0,235.0,34.0,1788.0,232.0,1027.0,225.0,5.0,21.0,1175.0,873.0,2.0,1.0
319,2014,2014-06-16 13:00:00,Germany,Portugal,Europe,Europe,3733804649549.03,80645605.0,38953.5152488853,226433858005.714,10457295.0,17566.8166624702,3.0,8.0,2086.0,1930.0,8.0,20.0,1900.0,1772.0,0.0,2.0,34.0,27.0,890.0,539.0,389.0,255.0,367.0,210.0,134.0,74.0,516.0,249.0,193.0,163.0,181.0,127.0,1999.0,883.0,1065.0,657.0,2.0,4.0,1300.0,1189.0,4.0,0.0
320,2014,2014-06-16 16:00:00,"Iran, Islamic Rep.",Nigeria,Asia,Africa,492775565649.562,76481963.0,4788.38849240049,508692961937.492,171765819.0,2366.63846957309,31.0,30.0,1729.0,1730.0,42.0,40.0,1640.0,1664.0,17.0,20.0,73.0,78.0,536.0,568.0,185.0,198.0,153.0,227.0,198.0,143.0,294.0,261.0,113.0,145.0,129.0,162.0,1003.0,857.0,435.0,589.0,43.0,44.0,641.0,640.0,0.0,0.0
321,2014,2014-06-16 19:00:00,Ghana,United States,Africa,North America,62823043706.4702,26607641.0,1861.83898732611,16843190993000.0,316059947.0,45737.9592830844,38.0,13.0,1704.0,1862.0,41.0,42.0,1660.0,1626.0,6.0,13.0,27.0,91.0,627.0,625.0,205.0,342.0,247.0,214.0,175.0,69.0,311.0,261.0,165.0,233.0,151.0,131.0,1033.0,881.0,655.0,876.0,37.0,13.0,704.0,1035.0,1.0,2.0
322,2014,2014-06-17 13:00:00,Belgium,Algeria,Europe,Africa,521791015247.06,11159407.0,38719.1740799608,209755003250.664,38140135.0,4081.07794924724,18.0,61.0,1836.0,1586.0,25.0,51.0,1731.0,1626.0,4.0,10.0,50.0,23.0,725.0,526.0,352.0,199.0,322.0,197.0,51.0,130.0,291.0,216.0,279.0,165.0,155.0,145.0,1238.0,720.0,1228.0,553.0,11.0,22.0,1074.0,858.0,2.0,1.0
323,2014,2014-06-17 16:00:00,Brazil,Mexico,South America,North America,2472819362216.69,201035904.0,10617.9076372047,1274443084716.57,118827158.0,8274.30935730167,1.0,22.0,2132.0,1797.0,4.0,20.0,1990.0,1769.0,1.0,-15.0,72.0,-119.0,914.0,809.0,320.0,259.0,298.0,222.0,296.0,328.0,573.0,411.0,151.0,212.0,190.0,186.0,1992.0,1479.0,854.0,850.0,3.0,20.0,1242.0,882.0,0.0,0.0
324,2014,2014-06-17 18:00:00,Russian Federation,"Korea, Rep.",Europe,Asia,2292473246621.08,143506995.0,12500.1083984375,1370795199976.18,50428893.0,22235.4182493024,15.0,43.0,1845.0,1685.0,22.0,35.0,1740.0,1678.0,-2.0,-16.0,-42.0,-76.0,654.0,881.0,227.0,285.0,318.0,211.0,109.0,385.0,345.0,480.0,139.0,181.0,170.0,220.0,1156.0,1627.0,633.0,804.0,19.0,57.0,893.0,547.0,1.0,1.0
